timestamp_ms,target_pos,actual_pos,error,velocity_cmd,hz
0,0.0,-0.025,0.025,180,500
2,0.002,-0.052,0.054,180,500
4,0.008,-0.071,0.079,180,500
6,0.018,-0.067,0.085,180,500
8,0.032,0.045,-0.013,180,500
10,0.05,0.113,-0.063,180,500
12,0.072,0.064,0.008,180,500
14,0.098,0.068,0.03,180,500
16,0.128,0.168,-0.04,180,500
18,0.162,0.197,-0.035,180,500
20,0.2,0.174,0.026,180,500
22,0.242,0.281,-0.039,180,500
24,0.288,0.246,0.042,180,500
26,0.338,0.249,0.089,180,500
28,0.392,0.431,-0.039,180,500
30,0.45,0.351,0.099,180,500
32,0.512,0.567,-0.055,180,500
34,0.578,0.632,-0.054,180,500
36,0.648,0.689,-0.041,180,500
38,0.722,0.728,-0.006,180,500
40,0.8,0.817,-0.017,180,500
42,0.882,0.834,0.048,180,500
44,0.968,0.914,0.054,180,500
46,1.058,1.047,0.011,180,500
48,1.152,1.225,-0.073,180,500
50,1.25,1.174,0.076,180,500
52,1.352,1.354,-0.002,180,500
54,1.458,1.584,-0.126,180,500
56,1.568,1.55,0.018,180,500
58,1.682,1.701,-0.019,180,500
60,1.8,1.763,0.037,180,500
62,1.922,2.028,-0.106,180,500
64,2.048,2.026,0.022,180,500
66,2.178,2.224,-0.046,180,500
68,2.312,2.268,0.044,180,500
70,2.45,2.496,-0.046,180,500
72,2.592,2.664,-0.072,180,500
74,2.738,2.794,-0.056,180,500
76,2.888,2.842,0.046,180,500
78,3.042,3.099,-0.057,180,500
80,3.2,3.227,-0.027,180,500
82,3.362,3.412,-0.05,180,500
84,3.528,3.586,-0.058,180,500
86,3.698,3.783,-0.085,180,500
88,3.872,3.943,-0.071,180,500
90,4.05,4.083,-0.033,180,500
92,4.232,4.301,-0.069,180,500
94,4.418,4.361,0.057,180,500
96,4.608,4.6,0.008,180,500
98,4.802,4.849,-0.047,180,500
100,5.0,5.044,-0.044,180,500
102,5.202,5.253,-0.051,180,500
104,5.408,5.413,-0.005,180,500
106,5.618,5.571,0.047,180,500
108,5.832,5.872,-0.04,180,500
110,6.05,6.0,0.05,180,500
112,6.272,6.215,0.057,180,500
114,6.498,6.502,-0.004,180,500
116,6.728,6.741,-0.013,180,500
118,6.962,6.935,0.027,180,500
120,7.2,7.178,0.022,180,500
122,7.442,7.472,-0.03,180,500
124,7.688,7.661,0.027,180,500
126,7.938,7.844,0.094,180,500
128,8.192,8.193,-0.001,180,500
130,8.45,8.428,0.022,180,500
132,8.712,8.719,-0.007,180,500
134,8.978,8.986,-0.008,180,500
136,9.248,9.25,-0.002,180,500
138,9.522,9.589,-0.067,180,500
140,9.8,9.758,0.042,180,500
142,10.082,10.017,0.065,180,500
144,10.368,10.338,0.03,180,500
146,10.658,10.578,0.08,180,500
148,10.952,10.908,0.044,180,500
150,11.25,11.286,-0.036,180,500
152,11.552,11.574,-0.022,180,500
154,11.858,11.916,-0.058,180,500
156,12.168,12.131,0.037,180,500
158,12.482,12.5,-0.018,180,500
160,12.8,12.852,-0.052,180,500
162,13.122,13.082,0.04,180,500
164,13.448,13.419,0.029,180,500
166,13.778,13.806,-0.028,180,500
168,14.112,14.104,0.008,180,500
170,14.45,14.431,0.019,180,500
172,14.792,14.773,0.019,180,500
174,15.138,15.107,0.031,180,500
176,15.488,15.456,0.032,180,500
178,15.842,15.837,0.005,180,500
180,16.2,16.225,-0.025,180,500
182,16.56,16.534,0.026,180,500
184,16.92,16.844,0.076,180,500
186,17.28,17.338,-0.058,180,500
188,17.64,17.551,0.089,180,500
190,18.0,18.037,-0.037,180,500
192,18.36,18.41,-0.05,180,500
194,18.72,18.776,-0.056,180,500
196,19.08,19.06,0.02,180,500
198,19.44,19.445,-0.005,180,500
200,19.8,19.759,0.041,180,500
202,20.16,20.17,-0.01,180,500
204,20.52,20.504,0.016,180,500
206,20.88,20.929,-0.049,180,500
208,21.24,21.155,0.085,180,500
210,21.6,21.524,0.076,180,500
212,21.96,22.02,-0.06,180,500
214,22.32,22.413,-0.093,180,500
216,22.68,22.721,-0.041,180,500
218,23.04,23.086,-0.046,180,500
220,23.4,23.494,-0.094,180,500
222,23.76,23.758,0.002,180,500
224,24.12,24.12,-0.0,180,500
226,24.48,24.428,0.052,180,500
228,24.84,24.752,0.088,180,500
230,25.2,25.139,0.061,180,500
232,25.56,25.569,-0.009,180,500
234,25.92,25.953,-0.033,180,500
236,26.28,26.226,0.054,180,500
238,26.64,26.693,-0.053,180,500
240,27.0,27.016,-0.016,180,500
242,27.36,27.382,-0.022,180,500
