timestamp_ms,target_pos,actual_pos,error,velocity_cmd,hz
0,0.0,-0.063,0.063,45,500
2,0.002,0.04,-0.038,45,500
4,0.008,-0.033,0.041,45,500
6,0.018,-0.081,0.099,45,500
8,0.032,-0.025,0.057,45,500
10,0.05,0.041,0.009,45,500
12,0.072,0.02,0.052,45,500
14,0.098,0.119,-0.021,45,500
16,0.128,0.28,-0.152,45,500
18,0.162,0.113,0.049,45,500
20,0.2,0.177,0.023,45,500
22,0.242,0.317,-0.075,45,500
24,0.288,0.248,0.04,45,500
26,0.338,0.421,-0.083,45,500
28,0.392,0.295,0.097,45,500
30,0.45,0.507,-0.057,45,500
32,0.512,0.567,-0.055,45,500
34,0.578,0.598,-0.02,45,500
36,0.648,0.68,-0.032,45,500
38,0.722,0.697,0.025,45,500
40,0.8,0.808,-0.008,45,500
42,0.882,0.945,-0.063,45,500
44,0.968,0.941,0.027,45,500
46,1.058,1.04,0.018,45,500
48,1.148,1.072,0.075,45,500
50,1.238,1.209,0.028,45,500
52,1.328,1.401,-0.073,45,500
54,1.418,1.439,-0.021,45,500
56,1.508,1.487,0.021,45,500
58,1.598,1.596,0.001,45,500
60,1.688,1.622,0.066,45,500
62,1.777,1.718,0.059,45,500
64,1.868,1.829,0.039,45,500
66,1.958,1.995,-0.038,45,500
68,2.048,2.048,-0.0,45,500
70,2.138,2.077,0.061,45,500
72,2.228,2.219,0.008,45,500
74,2.318,2.199,0.119,45,500
76,2.407,2.273,0.135,45,500
78,2.498,2.422,0.075,45,500
80,2.588,2.504,0.084,45,500
82,2.678,2.664,0.014,45,500
84,2.768,2.682,0.086,45,500
86,2.858,2.827,0.03,45,500
88,2.948,3.041,-0.093,45,500
90,3.037,3.018,0.02,45,500
92,3.128,3.095,0.032,45,500
94,3.218,3.194,0.024,45,500
96,3.308,3.403,-0.096,45,500
98,3.398,3.407,-0.009,45,500
100,3.488,3.568,-0.081,45,500
102,3.578,3.589,-0.012,45,500
104,3.668,3.773,-0.105,45,500
106,3.758,3.671,0.086,45,500
108,3.848,3.899,-0.052,45,500
110,3.938,3.97,-0.032,45,500
112,4.028,4.03,-0.003,45,500
114,4.118,4.173,-0.056,45,500
116,4.208,4.19,0.018,45,500
118,4.298,4.313,-0.015,45,500
120,4.388,4.414,-0.027,45,500
122,4.478,4.466,0.011,45,500
124,4.568,4.518,0.049,45,500
126,4.658,4.699,-0.042,45,500
128,4.748,4.725,0.023,45,500
130,4.838,4.885,-0.047,45,500
132,4.928,4.868,0.059,45,500
134,5.018,5.034,-0.017,45,500
136,5.108,5.044,0.064,45,500
138,5.198,5.165,0.033,45,500
140,5.288,5.185,0.102,45,500
142,5.378,5.341,0.036,45,500
144,5.468,5.539,-0.072,45,500
146,5.558,5.535,0.023,45,500
148,5.648,5.715,-0.068,45,500
150,5.738,5.724,0.014,45,500
152,5.828,5.856,-0.029,45,500
154,5.918,5.906,0.011,45,500
156,6.008,5.996,0.012,45,500
158,6.098,6.09,0.008,45,500
160,6.188,6.202,-0.015,45,500
162,6.278,6.284,-0.007,45,500
164,6.368,6.351,0.016,45,500
166,6.458,6.5,-0.042,45,500
168,6.548,6.542,0.006,45,500
170,6.638,6.687,-0.05,45,500
172,6.728,6.71,0.018,45,500
174,6.818,6.799,0.018,45,500
176,6.908,6.937,-0.029,45,500
178,6.998,6.996,0.001,45,500
180,7.088,7.226,-0.139,45,500
182,7.178,7.054,0.123,45,500
184,7.268,7.189,0.078,45,500
186,7.358,7.454,-0.097,45,500
188,7.448,7.447,0.0,45,500
190,7.538,7.465,0.073,45,500
192,7.628,7.786,-0.158,45,500
194,7.718,7.732,-0.015,45,500
196,7.808,7.834,-0.027,45,500
198,7.898,7.916,-0.018,45,500
200,7.988,7.953,0.034,45,500
202,8.078,8.122,-0.044,45,500
204,8.168,8.207,-0.04,45,500
206,8.258,8.256,0.001,45,500
208,8.348,8.371,-0.023,45,500
210,8.437,8.389,0.048,45,500
212,8.527,8.547,-0.019,45,500
214,8.618,8.598,0.019,45,500
216,8.708,8.686,0.022,45,500
218,8.798,8.719,0.079,45,500
220,8.888,8.943,-0.055,45,500
222,8.978,8.931,0.046,45,500
224,9.067,9.028,0.04,45,500
226,9.157,9.11,0.048,45,500
228,9.247,9.258,-0.011,45,500
230,9.337,9.348,-0.01,45,500
232,9.427,9.383,0.044,45,500
234,9.518,9.446,0.072,45,500
236,9.608,9.556,0.052,45,500
238,9.698,9.692,0.006,45,500
240,9.788,9.81,-0.022,45,500
242,9.878,9.934,-0.056,45,500
244,9.968,9.914,0.053,45,500
246,10.058,10.079,-0.022,45,500
248,10.147,10.122,0.026,45,500
250,10.238,10.185,0.053,45,500
252,10.328,10.358,-0.031,45,500
254,10.418,10.312,0.105,45,500
256,10.508,10.52,-0.013,45,500
258,10.598,10.554,0.044,45,500
260,10.688,10.639,0.049,45,500
262,10.778,10.699,0.078,45,500
264,10.868,10.886,-0.018,45,500
266,10.958,10.945,0.012,45,500
268,11.048,11.066,-0.018,45,500
270,11.138,11.193,-0.056,45,500
272,11.228,11.22,0.007,45,500
274,11.318,11.316,0.001,45,500
276,11.408,11.433,-0.025,45,500
278,11.498,11.583,-0.085,45,500
280,11.588,11.594,-0.006,45,500
282,11.678,11.708,-0.03,45,500
284,11.768,11.792,-0.025,45,500
286,11.858,11.902,-0.044,45,500
288,11.948,11.888,0.06,45,500
290,12.038,11.989,0.048,45,500
292,12.128,12.14,-0.012,45,500
294,12.218,12.296,-0.079,45,500
296,12.308,12.394,-0.086,45,500
298,12.397,12.38,0.017,45,500
300,12.487,12.533,-0.046,45,500
302,12.577,12.485,0.092,45,500
304,12.668,12.744,-0.077,45,500
306,12.758,12.691,0.067,45,500
308,12.848,12.877,-0.03,45,500
310,12.938,12.92,0.017,45,500
312,13.028,13.082,-0.055,45,500
314,13.118,13.209,-0.092,45,500
316,13.208,13.167,0.041,45,500
318,13.298,13.296,0.002,45,500
320,13.388,13.343,0.044,45,500
322,13.478,13.539,-0.062,45,500
324,13.568,13.539,0.028,45,500
326,13.658,13.591,0.066,45,500
328,13.748,13.811,-0.063,45,500
330,13.838,13.803,0.034,45,500
332,13.928,13.906,0.022,45,500
334,14.018,13.968,0.05,45,500
336,14.108,14.273,-0.165,45,500
338,14.198,14.127,0.071,45,500
340,14.288,14.222,0.065,45,500
342,14.378,14.425,-0.048,45,500
344,14.468,14.397,0.07,45,500
346,14.558,14.588,-0.031,45,500
348,14.648,14.689,-0.041,45,500
350,14.738,14.665,0.072,45,500
352,14.827,14.819,0.009,45,500
354,14.917,14.942,-0.025,45,500
356,15.007,15.125,-0.118,45,500
358,15.098,15.177,-0.079,45,500
360,15.188,15.269,-0.082,45,500
362,15.278,15.296,-0.018,45,500
364,15.368,15.279,0.088,45,500
366,15.458,15.489,-0.032,45,500
368,15.548,15.614,-0.066,45,500
370,15.638,15.601,0.037,45,500
372,15.728,15.738,-0.01,45,500
374,15.818,15.909,-0.092,45,500
376,15.908,15.891,0.017,45,500
378,15.998,16.025,-0.028,45,500
380,16.088,16.097,-0.01,45,500
382,16.178,16.211,-0.033,45,500
384,16.268,16.331,-0.063,45,500
386,16.358,16.341,0.016,45,500
388,16.448,16.443,0.004,45,500
390,16.538,16.506,0.031,45,500
392,16.628,16.63,-0.003,45,500
394,16.718,16.667,0.05,45,500
396,16.808,16.838,-0.031,45,500
398,16.898,16.928,-0.03,45,500
400,16.988,16.952,0.035,45,500
402,17.078,17.148,-0.07,45,500
404,17.168,17.061,0.106,45,500
406,17.258,17.221,0.036,45,500
408,17.348,17.3,0.048,45,500
410,17.438,17.463,-0.025,45,500
412,17.528,17.457,0.071,45,500
414,17.618,17.628,-0.011,45,500
416,17.708,17.729,-0.022,45,500
418,17.798,17.694,0.104,45,500
420,17.888,17.861,0.027,45,500
422,17.978,17.921,0.056,45,500
424,18.068,18.024,0.043,45,500
426,18.158,18.2,-0.043,45,500
428,18.248,18.189,0.058,45,500
430,18.338,18.337,0.001,45,500
432,18.428,18.46,-0.032,45,500
434,18.518,18.525,-0.007,45,500
436,18.607,18.681,-0.073,45,500
438,18.698,18.729,-0.032,45,500
440,18.788,18.856,-0.069,45,500
442,18.878,18.795,0.082,45,500
444,18.968,18.972,-0.004,45,500
446,19.058,19.136,-0.079,45,500
448,19.148,19.185,-0.037,45,500
450,19.238,19.177,0.061,45,500
452,19.328,19.381,-0.053,45,500
454,19.418,19.423,-0.006,45,500
456,19.508,19.579,-0.072,45,500
458,19.598,19.643,-0.046,45,500
460,19.688,19.731,-0.043,45,500
462,19.778,19.823,-0.045,45,500
464,19.868,19.856,0.011,45,500
466,19.958,20.0,-0.043,45,500
468,20.048,20.009,0.038,45,500
470,20.138,20.102,0.036,45,500
472,20.228,20.251,-0.024,45,500
474,20.318,20.263,0.054,45,500
476,20.408,20.514,-0.106,45,500
478,20.498,20.548,-0.05,45,500
480,20.588,20.511,0.076,45,500
482,20.678,20.634,0.043,45,500
484,20.768,20.738,0.029,45,500
486,20.857,20.807,0.05,45,500
488,20.947,20.993,-0.045,45,500
490,21.037,21.084,-0.047,45,500
492,21.128,21.176,-0.049,45,500
494,21.218,21.237,-0.019,45,500
496,21.308,21.24,0.067,45,500
498,21.398,21.37,0.027,45,500
500,21.488,21.525,-0.038,45,500
502,21.578,21.564,0.013,45,500
504,21.668,21.667,0.001,45,500
506,21.758,21.731,0.027,45,500
508,21.848,21.759,0.089,45,500
510,21.938,21.947,-0.01,45,500
512,22.028,22.019,0.008,45,500
514,22.118,22.127,-0.01,45,500
516,22.208,22.12,0.088,45,500
518,22.298,22.228,0.07,45,500
520,22.388,22.356,0.032,45,500
522,22.478,22.41,0.067,45,500
524,22.568,22.503,0.064,45,500
526,22.658,22.72,-0.063,45,500
528,22.748,22.757,-0.009,45,500
530,22.838,22.925,-0.088,45,500
532,22.928,22.853,0.075,45,500
534,23.018,22.942,0.076,45,500
536,23.108,23.19,-0.082,45,500
538,23.198,23.21,-0.013,45,500
540,23.288,23.289,-0.001,45,500
542,23.378,23.388,-0.011,45,500
544,23.468,23.543,-0.075,45,500
546,23.558,23.579,-0.021,45,500
548,23.648,23.597,0.05,45,500
550,23.738,23.693,0.044,45,500
552,23.828,23.833,-0.005,45,500
554,23.918,23.945,-0.028,45,500
556,24.008,24.013,-0.005,45,500
558,24.098,24.063,0.034,45,500
560,24.188,24.169,0.018,45,500
562,24.278,24.269,0.009,45,500
564,24.368,24.359,0.008,45,500
566,24.458,24.439,0.019,45,500
568,24.548,24.605,-0.058,45,500
570,24.638,24.64,-0.002,45,500
572,24.728,24.721,0.007,45,500
574,24.818,24.818,-0.0,45,500
576,24.908,24.979,-0.071,45,500
578,24.997,25.02,-0.022,45,500
580,25.087,25.06,0.028,45,500
582,25.177,25.218,-0.04,45,500
584,25.267,25.271,-0.003,45,500
586,25.357,25.361,-0.003,45,500
588,25.447,25.456,-0.008,45,500
590,25.537,25.54,-0.002,45,500
592,25.627,25.66,-0.033,45,500
594,25.717,25.65,0.068,45,500
596,25.807,25.756,0.052,45,500
598,25.897,25.884,0.013,45,500
600,25.987,25.945,0.042,45,500
602,26.077,26.088,-0.01,45,500
604,26.167,26.119,0.048,45,500
606,26.257,26.306,-0.048,45,500
608,26.347,26.354,-0.007,45,500
610,26.437,26.287,0.151,45,500
612,26.527,26.479,0.048,45,500
614,26.617,26.521,0.096,45,500
616,26.707,26.797,-0.089,45,500
618,26.797,26.842,-0.045,45,500
620,26.887,26.896,-0.009,45,500
622,26.977,26.851,0.127,45,500
624,27.068,27.093,-0.026,45,500
626,27.158,27.205,-0.047,45,500
628,27.248,27.273,-0.025,45,500
630,27.338,27.267,0.07,45,500
632,27.428,27.457,-0.029,45,500
634,27.518,27.513,0.004,45,500
636,27.607,27.639,-0.032,45,500
638,27.697,27.656,0.041,45,500
640,27.787,27.864,-0.077,45,500
642,27.877,27.871,0.007,45,500
644,27.967,27.978,-0.01,45,500
646,28.057,28.11,-0.052,45,500
648,28.147,28.174,-0.027,45,500
650,28.237,28.167,0.07,45,500
652,28.327,28.356,-0.029,45,500
654,28.418,28.374,0.043,45,500
656,28.508,28.529,-0.022,45,500
658,28.598,28.503,0.095,45,500
660,28.688,28.67,0.018,45,500
662,28.778,28.63,0.147,45,500
664,28.868,28.796,0.072,45,500
666,28.958,28.974,-0.017,45,500
668,29.048,28.969,0.079,45,500
670,29.138,29.152,-0.014,45,500
672,29.228,29.185,0.043,45,500
674,29.318,29.301,0.017,45,500
676,29.408,29.422,-0.014,45,500
678,29.498,29.477,0.021,45,500
680,29.588,29.588,-0.001,45,500
682,29.678,29.733,-0.056,45,500
684,29.768,29.726,0.042,45,500
686,29.857,29.882,-0.024,45,500
688,29.948,29.884,0.064,45,500
690,30.038,30.03,0.007,45,500
692,30.128,30.095,0.032,45,500
694,30.218,30.262,-0.044,45,500
696,30.308,30.34,-0.032,45,500
698,30.398,30.36,0.038,45,500
700,30.488,30.355,0.132,45,500
702,30.578,30.593,-0.016,45,500
704,30.667,30.656,0.011,45,500
706,30.757,30.849,-0.092,45,500
708,30.847,30.922,-0.074,45,500
710,30.937,31.005,-0.068,45,500
712,31.027,31.08,-0.053,45,500
714,31.117,31.089,0.028,45,500
716,31.207,31.256,-0.048,45,500
718,31.297,31.359,-0.061,45,500
720,31.387,31.372,0.015,45,500
722,31.477,31.52,-0.042,45,500
724,31.567,31.602,-0.034,45,500
726,31.657,31.622,0.036,45,500
728,31.747,31.699,0.048,45,500
730,31.837,31.852,-0.014,45,500
732,31.928,32.013,-0.085,45,500
734,32.018,31.992,0.026,45,500
736,32.108,32.101,0.007,45,500
738,32.197,32.217,-0.019,45,500
740,32.288,32.382,-0.094,45,500
742,32.377,32.466,-0.089,45,500
744,32.468,32.476,-0.008,45,500
746,32.557,32.502,0.056,45,500
748,32.648,32.678,-0.03,45,500
750,32.737,32.676,0.061,45,500
752,32.828,32.825,0.003,45,500
754,32.918,32.906,0.011,45,500
756,33.008,32.987,0.02,45,500
758,33.098,33.119,-0.022,45,500
760,33.188,33.215,-0.028,45,500
762,33.278,33.248,0.03,45,500
