timestamp_ms,target_pos,actual_pos,error,velocity_cmd,hz
0,0.0,0.023,-0.023,360,500
2,0.002,-0.065,0.067,360,500
4,0.008,-0.093,0.101,360,500
6,0.018,0.015,0.003,360,500
8,0.032,0.028,0.004,360,500
10,0.05,0.089,-0.039,360,500
12,0.072,0.112,-0.04,360,500
14,0.098,-0.001,0.099,360,500
16,0.128,0.182,-0.054,360,500
18,0.162,0.196,-0.034,360,500
20,0.2,0.23,-0.03,360,500
22,0.242,0.307,-0.065,360,500
24,0.288,0.303,-0.015,360,500
26,0.338,0.321,0.017,360,500
28,0.392,0.336,0.056,360,500
30,0.45,0.363,0.087,360,500
32,0.512,0.562,-0.05,360,500
34,0.578,0.681,-0.103,360,500
36,0.648,0.522,0.126,360,500
38,0.722,0.633,0.089,360,500
40,0.8,0.844,-0.044,360,500
42,0.882,0.915,-0.033,360,500
44,0.968,1.075,-0.107,360,500
46,1.058,1.061,-0.003,360,500
48,1.152,1.13,0.022,360,500
50,1.25,1.221,0.029,360,500
52,1.352,1.421,-0.069,360,500
54,1.458,1.512,-0.054,360,500
56,1.568,1.587,-0.019,360,500
58,1.682,1.716,-0.034,360,500
60,1.8,1.834,-0.034,360,500
62,1.922,1.838,0.084,360,500
64,2.048,2.04,0.008,360,500
66,2.178,2.21,-0.032,360,500
68,2.312,2.232,0.08,360,500
70,2.45,2.424,0.026,360,500
72,2.592,2.491,0.101,360,500
74,2.738,2.789,-0.051,360,500
76,2.888,2.935,-0.047,360,500
78,3.042,3.05,-0.008,360,500
80,3.2,3.255,-0.055,360,500
82,3.362,3.26,0.102,360,500
84,3.528,3.614,-0.086,360,500
86,3.698,3.652,0.046,360,500
88,3.872,3.844,0.028,360,500
90,4.05,4.049,0.001,360,500
92,4.232,4.218,0.014,360,500
94,4.418,4.353,0.065,360,500
96,4.608,4.557,0.051,360,500
98,4.802,4.928,-0.126,360,500
100,5.0,5.026,-0.026,360,500
102,5.202,5.195,0.007,360,500
104,5.408,5.319,0.089,360,500
106,5.618,5.648,-0.03,360,500
108,5.832,5.861,-0.029,360,500
110,6.05,6.036,0.014,360,500
112,6.272,6.213,0.059,360,500
114,6.498,6.536,-0.038,360,500
116,6.728,6.619,0.109,360,500
118,6.962,6.959,0.003,360,500
120,7.2,7.124,0.076,360,500
122,7.442,7.591,-0.149,360,500
124,7.688,7.69,-0.002,360,500
126,7.938,7.996,-0.058,360,500
128,8.192,8.166,0.026,360,500
130,8.45,8.511,-0.061,360,500
132,8.712,8.71,0.002,360,500
134,8.978,8.97,0.008,360,500
136,9.248,9.229,0.019,360,500
138,9.522,9.48,0.042,360,500
140,9.8,9.748,0.052,360,500
142,10.082,9.964,0.118,360,500
144,10.368,10.284,0.084,360,500
146,10.658,10.686,-0.028,360,500
148,10.952,10.915,0.037,360,500
150,11.25,11.169,0.081,360,500
152,11.552,11.57,-0.018,360,500
154,11.858,11.93,-0.072,360,500
156,12.168,12.19,-0.022,360,500
158,12.482,12.541,-0.059,360,500
160,12.8,12.76,0.04,360,500
162,13.122,13.046,0.076,360,500
164,13.448,13.424,0.024,360,500
166,13.778,13.747,0.031,360,500
168,14.112,14.133,-0.021,360,500
170,14.45,14.49,-0.04,360,500
172,14.792,14.778,0.014,360,500
174,15.138,15.114,0.024,360,500
176,15.488,15.612,-0.124,360,500
178,15.842,15.775,0.067,360,500
180,16.2,16.175,0.025,360,500
182,16.562,16.485,0.077,360,500
184,16.928,16.9,0.028,360,500
186,17.298,17.34,-0.042,360,500
188,17.672,17.609,0.063,360,500
190,18.05,18.065,-0.015,360,500
192,18.432,18.438,-0.006,360,500
194,18.818,18.911,-0.093,360,500
196,19.208,19.184,0.024,360,500
198,19.602,19.648,-0.046,360,500
200,20.0,19.947,0.053,360,500
202,20.402,20.385,0.017,360,500
204,20.808,20.88,-0.072,360,500
206,21.218,21.237,-0.019,360,500
208,21.632,21.7,-0.068,360,500
210,22.05,22.022,0.028,360,500
212,22.472,22.407,0.065,360,500
214,22.898,22.845,0.053,360,500
216,23.328,23.253,0.075,360,500
218,23.762,23.783,-0.021,360,500
220,24.2,24.146,0.054,360,500
222,24.642,24.643,-0.001,360,500
224,25.088,25.056,0.032,360,500
226,25.538,25.549,-0.011,360,500
228,25.992,26.027,-0.035,360,500
230,26.45,26.373,0.077,360,500
232,26.912,26.956,-0.044,360,500
234,27.378,27.302,0.076,360,500
236,27.848,27.805,0.043,360,500
238,28.322,28.323,-0.001,360,500
240,28.8,28.809,-0.009,360,500
242,29.282,29.228,0.054,360,500
244,29.768,29.71,0.058,360,500
246,30.258,30.301,-0.043,360,500
248,30.752,30.686,0.066,360,500
250,31.25,31.313,-0.063,360,500
252,31.752,31.745,0.007,360,500
254,32.258,32.393,-0.135,360,500
256,32.768,32.827,-0.059,360,500
258,33.282,33.225,0.057,360,500
260,33.8,33.791,0.009,360,500
262,34.322,34.327,-0.005,360,500
264,34.848,34.819,0.029,360,500
266,35.378,35.383,-0.005,360,500
268,35.912,35.887,0.025,360,500
270,36.45,36.47,-0.02,360,500
272,36.992,37.018,-0.026,360,500
274,37.538,37.6,-0.062,360,500
276,38.088,38.129,-0.041,360,500
278,38.642,38.57,0.072,360,500
280,39.2,39.168,0.032,360,500
282,39.762,39.778,-0.016,360,500
284,40.328,40.263,0.065,360,500
286,40.898,40.913,-0.015,360,500
288,41.472,41.49,-0.018,360,500
290,42.05,41.973,0.077,360,500
292,42.632,42.614,0.018,360,500
294,43.218,43.201,0.017,360,500
296,43.808,43.804,0.004,360,500
298,44.402,44.395,0.007,360,500
300,45.0,44.949,0.051,360,500
302,45.602,45.497,0.105,360,500
304,46.208,46.156,0.052,360,500
306,46.818,46.758,0.06,360,500
308,47.432,47.339,0.093,360,500
310,48.05,48.11,-0.06,360,500
312,48.672,48.57,0.102,360,500
314,49.298,49.218,0.08,360,500
316,49.928,49.908,0.02,360,500
318,50.562,50.676,-0.114,360,500
320,51.2,51.3,-0.1,360,500
322,51.842,51.863,-0.021,360,500
324,52.488,52.33,0.158,360,500
326,53.138,53.202,-0.064,360,500
328,53.792,53.768,0.024,360,500
330,54.45,54.474,-0.024,360,500
332,55.112,55.081,0.031,360,500
334,55.778,55.751,0.027,360,500
336,56.448,56.358,0.09,360,500
338,57.122,57.236,-0.114,360,500
340,57.8,57.922,-0.122,360,500
342,58.482,58.404,0.078,360,500
344,59.168,59.097,0.071,360,500
346,59.858,59.897,-0.039,360,500
348,60.552,60.551,0.001,360,500
350,61.25,61.304,-0.054,360,500
352,61.952,61.927,0.025,360,500
354,62.658,62.655,0.003,360,500
356,63.368,63.365,0.003,360,500
358,64.082,64.033,0.049,360,500
360,64.8,64.814,-0.014,360,500
362,65.52,65.568,-0.048,360,500
364,66.24,66.245,-0.005,360,500
366,66.96,67.012,-0.052,360,500
368,67.68,67.614,0.066,360,500
370,68.4,68.38,0.02,360,500
372,69.12,69.181,-0.061,360,500
374,69.84,69.861,-0.021,360,500
376,70.56,70.716,-0.156,360,500
378,71.28,71.265,0.015,360,500
380,72.0,71.948,0.052,360,500
382,72.72,72.627,0.093,360,500
384,73.44,73.309,0.131,360,500
386,74.16,74.124,0.036,360,500
388,74.88,74.938,-0.058,360,500
390,75.6,75.647,-0.047,360,500
392,76.32,76.266,0.054,360,500
394,77.04,77.076,-0.036,360,500
396,77.76,77.823,-0.063,360,500
398,78.48,78.439,0.041,360,500
400,79.2,79.19,0.01,360,500
402,79.92,79.899,0.021,360,500
404,80.64,80.628,0.012,360,500
406,81.36,81.39,-0.03,360,500
408,82.08,82.157,-0.077,360,500
410,82.8,82.806,-0.006,360,500
412,83.52,83.528,-0.008,360,500
414,84.24,84.158,0.082,360,500
416,84.96,85.002,-0.042,360,500
418,85.68,85.762,-0.082,360,500
420,86.4,86.383,0.017,360,500
422,87.12,87.102,0.018,360,500
424,87.84,87.85,-0.01,360,500
426,88.56,88.612,-0.052,360,500
428,89.28,89.278,0.002,360,500
430,90.0,90.066,-0.066,360,500
432,90.72,90.731,-0.011,360,500
434,91.44,91.476,-0.036,360,500
436,92.16,92.14,0.02,360,500
438,92.88,92.791,0.089,360,500
440,93.6,93.614,-0.014,360,500
442,94.32,94.307,0.013,360,500
444,95.04,94.974,0.066,360,500
446,95.76,95.766,-0.006,360,500
448,96.48,96.469,0.011,360,500
450,97.2,97.247,-0.047,360,500
452,97.92,97.929,-0.009,360,500
