timestamp_ms,target_pos,actual_pos,error,velocity_cmd,hz
0,0.0,0.001,-0.001,75,500
2,0.0,-0.006,0.006,75,500
4,0.0,-0.024,0.024,75,500
6,0.0,0.009,-0.009,75,500
8,0.0,0.024,-0.024,75,500
10,0.0,0.015,-0.015,75,500
12,0.0,0.016,-0.016,75,500
14,0.0,-0.07,0.07,75,500
16,0.0,0.12,-0.12,75,500
18,0.0,0.113,-0.113,75,500
20,0.0,0.013,-0.013,75,500
22,0.0,0.053,-0.053,75,500
24,0.0,0.039,-0.039,75,500
26,0.0,0.012,-0.012,75,500
28,0.0,-0.058,0.058,75,500
30,0.0,-0.024,0.024,75,500
32,0.0,-0.027,0.027,75,500
34,0.0,-0.026,0.026,75,500
36,0.0,0.052,-0.052,75,500
38,0.0,-0.092,0.092,75,500
40,0.0,0.037,-0.037,75,500
42,0.0,-0.008,0.008,75,500
44,0.0,-0.027,0.027,75,500
46,0.0,-0.037,0.037,75,500
48,0.0,0.051,-0.051,75,500
50,0.0,-0.093,0.093,75,500
52,0.0,-0.02,0.02,75,500
54,0.0,0.089,-0.089,75,500
56,0.0,0.016,-0.016,75,500
58,0.0,0.018,-0.018,75,500
60,0.0,-0.014,0.014,75,500
62,0.0,0.097,-0.097,75,500
64,0.0,-0.0,0.0,75,500
66,0.0,0.088,-0.088,75,500
68,0.0,-0.058,0.058,75,500
70,0.0,0.123,-0.123,75,500
72,0.0,-0.006,0.006,75,500
74,0.0,0.05,-0.05,75,500
76,0.0,0.072,-0.072,75,500
78,0.0,-0.028,0.028,75,500
80,0.0,-0.062,0.062,75,500
82,0.0,0.046,-0.046,75,500
84,0.0,0.012,-0.012,75,500
86,0.0,-0.041,0.041,75,500
88,0.0,-0.06,0.06,75,500
90,0.0,-0.0,0.0,75,500
92,0.0,-0.048,0.048,75,500
94,0.0,-0.002,0.002,75,500
96,0.0,-0.04,0.04,75,500
98,0.0,-0.042,0.042,75,500
100,0.0,-0.001,0.001,75,500
102,0.0,-0.019,0.019,75,500
104,0.0,-0.041,0.041,75,500
106,0.0,-0.028,0.028,75,500
108,0.0,0.051,-0.051,75,500
110,0.0,0.046,-0.046,75,500
112,0.0,0.083,-0.083,75,500
114,0.0,0.077,-0.077,75,500
116,0.0,-0.019,0.019,75,500
118,0.0,0.112,-0.112,75,500
120,0.0,-0.002,0.002,75,500
122,0.0,-0.02,0.02,75,500
124,0.0,0.109,-0.109,75,500
126,0.0,0.045,-0.045,75,500
128,0.0,0.03,-0.03,75,500
130,0.0,-0.042,0.042,75,500
132,0.0,0.061,-0.061,75,500
134,0.0,-0.058,0.058,75,500
136,0.0,0.077,-0.077,75,500
138,0.0,-0.005,0.005,75,500
140,0.0,0.038,-0.038,75,500
142,0.0,-0.039,0.039,75,500
144,0.0,0.074,-0.074,75,500
146,0.0,0.007,-0.007,75,500
148,0.0,-0.02,0.02,75,500
150,0.0,0.045,-0.045,75,500
152,0.0,0.033,-0.033,75,500
154,0.0,-0.006,0.006,75,500
156,0.0,-0.013,0.013,75,500
158,0.0,0.088,-0.088,75,500
160,0.0,0.035,-0.035,75,500
162,0.0,0.109,-0.109,75,500
164,0.0,0.014,-0.014,75,500
166,0.0,-0.054,0.054,75,500
168,0.0,0.021,-0.021,75,500
170,0.0,-0.051,0.051,75,500
172,0.0,0.033,-0.033,75,500
174,0.0,0.067,-0.067,75,500
176,0.0,0.036,-0.036,75,500
178,0.0,-0.041,0.041,75,500
180,0.0,0.064,-0.064,75,500
182,0.0,0.033,-0.033,75,500
184,0.0,-0.033,0.033,75,500
186,0.0,0.013,-0.013,75,500
188,0.0,0.017,-0.017,75,500
190,0.0,0.125,-0.125,75,500
192,0.0,0.013,-0.013,75,500
194,0.0,-0.034,0.034,75,500
196,0.0,0.015,-0.015,75,500
198,0.0,0.075,-0.075,75,500
200,0.0,0.046,-0.046,75,500
202,0.0,0.047,-0.047,75,500
204,0.0,-0.016,0.016,75,500
206,0.0,-0.064,0.064,75,500
208,0.0,0.016,-0.016,75,500
210,0.0,-0.004,0.004,75,500
212,0.0,0.066,-0.066,75,500
214,0.0,-0.096,0.096,75,500
216,0.0,0.048,-0.048,75,500
218,0.0,-0.049,0.049,75,500
220,0.0,-0.051,0.051,75,500
222,0.0,0.001,-0.001,75,500
224,0.0,0.002,-0.002,75,500
226,0.0,-0.025,0.025,75,500
228,0.0,0.122,-0.122,75,500
230,0.0,0.04,-0.04,75,500
